tweet,sentiment,clean_text,label_id
Ma bymshe l hal jem3a w hek ta2s b nafs l waet lol ,Negative,ma bymshe l hal jemعa w hek taءs b nafs l waet lol,0
7aram patchi w alfa m3atren anja2 betal3o 2-3 millions profit a year ,Negative,حaram patchi w alfa mعatren anjaء betalعo 2 3 millions profit a year,0
@Sami_Aoun_7 man @PaulGhanem 3ayouch bado yrou7 ma3 marwan w roberto w baraket yeskaro ðŸ˜“ ,Negative,man عayouch bado yrouح maع marwan w roberto w baraket yeskaro ðÿ,0
@Gebran_Bassil Dakheel ijrek maba2a t2adim shi inta. Shfna kl shi shtaghalto lawen wasalna. Rte7 habibi nhna mn adim 3anak,Negative,dakheel ijrek mabaءa tءadim shi inta shfna kl shi shtaghalto lawen wasalna rteح habibi nhna mn adim عanak,0
House logic be like : Hayda el cha5es chaklo merte7 bel nawme 5allina nbalich ndoj w neze3jo 7atta yfi2 ,Negative,house logic be like hayda el chaخes chaklo merteح bel nawme خallina nbalich ndoj w nezeعjo حatta yfiء,0
@FawazMay eno ma byitla3le bonjour?????ahl ljnoub kerama wala chou??????,Negative,eno ma byitlaعle bonjour ahl ljnoub kerama wala chou,0
@AmmarFadlallah @HadyDoughman 3ayb 3lek ya sayid..zolom hayda biseer :P,Negative,عayb عlek ya sayid zolom hayda biseer p,0
@TerrAyoun @Gebran_Bassil lesh n7na badna nsta2bel wnt7amal 3ala 7sebna aktar men ta2tna wbel e5er ele awaynhon byt3anona bdahrna ,Negative,lesh nحna badna nstaءbel wntحamal عala حsebna aktar men taءtna wbel eخer ele awaynhon bytعanona bdahrna,0
@NadimKolfat @charbels41 l helo fie 3am ynakit 3al sukleen w houe chauffeur taxi ,Negative,l helo fie عam ynakit عal sukleen w houe chauffeur taxi,0
@AhmaddOssaily @ReeemAjam aslan hayda l shaytan li sharreke yeh la2an amerkene,Negative,aslan hayda l shaytan li sharreke yeh laءan amerkene,0
Hala2 bedkon t2oulouleh eno mafi hada byel3ab call of duty online? Chu hal cha3b hayda? ,Negative,halaء bedkon tءoulouleh eno mafi hada byelعab call of duty online chu hal chaعb hayda,0
@hasanmakki ma khas l history b hek :p ma tkun metl liverpool fans:p ,Negative,ma khas l history b hek p ma tkun metl liverpool fans p,0
@ousbou3fisa3a 2alla yse3ed chou biyefham,Negative,ءalla yseعed chou biyefham,0
@mlzzzzzz 3adz  3melo ba3d chi machrou3 baleyÃ© #groupe #de #putes #groupe #de #putes,Negative,عadz عmelo baعd chi machrouع baleyã,0
Lech l 3alam ktir ferhane eno brad pitt w angelina jolie tjawazo ?? #ma_ykouno_emik_w_bayik_hbb ðŸ™Š #ma_ykouno_emik_w_bayik_hbb,Negative,lech l عalam ktir ferhane eno brad pitt w angelina jolie tjawazo ðÿ š,0
Soukleen kenit 3am tekhid milliard zyede chu 3am thke milliard bta3ml ktir. Tol3it lriha msh mn wara soukleen bs mn wara wen 3am bi kebo lzbelee bs em lcha3eb eno 3am bi mouto mnel riha bl costa brava w bl ne3me ,Negative,soukleen kenit عam tekhid milliard zyede chu عam thke milliard btaعml ktir tolعit lriha msh mn wara soukleen bs mn wara wen عam bi kebo lzbelee bs em lchaعeb eno عam bi mouto mnel riha bl costa brava w bl neعme,0
Msh masmouh ade fi sa23a,Negative,msh masmouh ade fi saءعa,0
Omg ðŸ¤¦ðŸ»â€â™€ï¸ li 3al autostradre ,Negative,omg ðÿ ðÿ â â ï li عal autostradre,0
bi balad l3ajeyeb bi lbnen 7akim jara7 sh5os ynzouf dam bl 3yedeh w ynzat 3la lrasif w ma 7ad bys2al l7akim leh 3mlet hek !!!!!! hayda lbnen ,Negative,bi balad lعajeyeb bi lbnen حakim jaraح shخos ynzouf dam bl عyedeh w ynzat عla lrasif w ma حad bysءal lحakim leh عmlet hek hayda lbnen,0
Teb leh sa23a ? ,Negative,teb leh saءعa,0
"Fi hada y2elle chou ela ta3me ossit l ""prom date"" ",Negative,fi hada yءelle chou ela taعme ossit l prom date,0
@JamalBarakat ma helo teksouf el 3alamlamma hada yetloub mennak talab helo tlabbe!! ,Negative,ma helo teksouf el عalamlamma hada yetloub mennak talab helo tlabbe,0
Bas ma telkush shakhes ma ktir testaghreb ino battalo yehkuk.,Negative,bas ma telkush shakhes ma ktir testaghreb ino battalo yehkuk,0
Fiye efham ley dafir 2id lchmel bytwalo w dafir 2id lyamin bi dalloun 2sar Y3ne ktir jorsa hek yi haram ,Negative,fiye efham ley dafir ءid lchmel bytwalo w dafir ءid lyamin bi dalloun ءsar yعne ktir jorsa hek yi haram,0
Eloun tlet se3at ben Dubai w Marmaris w ma na2o ! Walla lebnen ahla be ktir :/,Negative,eloun tlet seعat ben dubai w marmaris w ma naءo walla lebnen ahla be ktir,0
Li helo b beitchabeb ano fi 16 knise bas li ahla bkouno noson fadyin w 3al a3yed bte3jo2 ,Negative,li helo b beitchabeb ano fi 16 knise bas li ahla bkouno noson fadyin w عal aعyed bteعjoء,0
Mich eno w3it lse3a 6 wbel 3ade bou3a lse3a 7 40 helo hek eh? coffee w osas lsebeh. LA2 ,Negative,mich eno wعit lseعa 6 wbel عade bouعa lseعa 7 40 helo hek eh coffee w osas lsebeh laء,0
@KachmarAli @Janahakim el e7tiram ma khasso bi fare2 el sen. Fi nes akbar meneh b ktir w ma kharja e7terema ,Negative,el eحtiram ma khasso bi fareء el sen fi nes akbar meneh b ktir w ma kharja eحterema,0
Ma3ke ha2 ana ma3ke bs ala cheikh samy 3aylti pierre ba3don wled badon yet3alamo w yekbaro bs 3aylit cheikh bachir 3aleyon hene yekhdo ll arar w sad2ine fi ktir 3alam by2bado mtl general aoun ma3ash jesh w ma3ash ra2is jumhuriye gher ma3ash ex neyib ,Negative,maعke haء ana maعke bs ala cheikh samy عaylti pierre baعdon wled badon yetعalamo w yekbaro bs عaylit cheikh bachir عaleyon hene yekhdo ll arar w sadءine fi ktir عalam byءbado mtl general aoun maعash jesh w maعash raءis jumhuriye gher maعash ex neyib,0
Wa2ef habal 5haye pls W 7ata wle men jam3tna ywa2fo habal 3a ja3ja3 w jonblat mbe5htlef bel eshya el s8her mnetjme3 bel eshya el kbere enta me2tne3 eno el harriri sara2 ? Keef lakan 5heser hal 2ad masare ? ,Negative,waءef habal خhaye pls w حata wle men jamعtna ywaءfo habal عa jaعjaع w jonblat mbeخhtlef bel eshya el sغher mnetjmeع bel eshya el kbere enta meءtneع eno el harriri saraء keef lakan خheser hal ءad masare,0
Bi chou belik lkel 3m yetzahar nzale tzahare ma3na ,Negative,bi chou belik lkel عm yetzahar nzale tzahare maعna,0
Ya aame anjad baarf eno sawte mez3ej w mesh helo w metl lm3zeye bas ana ray7 aal hafle la enbost w sare5 w 8ani ma3a mesh ta 23od  khalass tsay7osh aalye ,Negative,ya aame anjad baarf eno sawte mezعej w mesh helo w metl lmعzeye bas ana rayح aal hafle la enbost w sareخ w غani maعa mesh ta ءعod khalass tsayحosh aalye,0
Nzelet Riyad solh today w ktir assbet no way elle aam besir no wayyyyyy ,Negative,nzelet riyad solh today w ktir assbet no way elle aam besir no wayyyyyy,0
Ouaa tohdar you ana ma to2to ktir 3assabne,Negative,ouaa tohdar you ana ma toءto ktir عassabne,0
@MarcRashed4 enta ktir sa2il,Negative,enta ktir saءil,0
@samirsleem bro ne7na bisexuals chou fiya?,Negative,bro neحna bisexuals chou fiya,0
@VivoD3 @whos_al @alimouinjaber @rayaelhassan Ra7et el solta el tanfiziyi hala2 fi el tashri3iyi wel jomhouriyi...ya byetnezalo w by3mlonyali el thawra beda yeh ya 2ama mafi rest la yeghra2 lebnenðŸ˜˜,Negative,raحet el solta el tanfiziyi halaء fi el tashriعiyi wel jomhouriyi ya byetnezalo w byعmlonyali el thawra beda yeh ya ءama mafi rest la yeghraء lebnenðÿ,0
@LaraAtat akidddd kel leil 3am bi fakir bi hakeh marwan charbel li bi fout bel aleb ,Negative,akidddd kel leil عam bi fakir bi hakeh marwan charbel li bi fout bel aleb,0
@HusseinAlameh @_mayarr @KRHamzeh Mayar kharabet bet twitter bhal soura enta,Negative,mayar kharabet bet twitter bhal soura enta,0
omg please ma bsaddi2 fi nes ma3e bl grp 3am ta3mil psychology ,Negative,omg please ma bsaddiء fi nes maعe bl grp عam taعmil psychology,0
@StaracArabia lech w chou sabab ma3am thetou gheniyet mabtes2alch 3alaye li ghanetha kenza ????la2an mbayna ghada rah yaf2a3 2alba men lghir,Negative,lech w chou sabab maعam thetou gheniyet mabtesءalch عalaye li ghanetha kenza laءan mbayna ghada rah yafءaع ءalba men lghir,0
@NinarElkak chou beke Neuer. Mouhejim,Negative,chou beke neuer mouhejim,0
Wtf chou khas erdogan bl mouzaharaðŸ˜³ ,Negative,wtf chou khas erdogan bl mouzaharaðÿ ³,0
@Karlsfeir ma baddak yo7daro terke ma beddak yo7daro jouzour chou baddak? Y2adouwa porno ya3ne? ,Negative,ma baddak yoحdaro terke ma beddak yoحdaro jouzour chou baddak yءadouwa porno yaعne,0
@ayoubjanine ummm anaaaa walla lyom 3am zawim hatta wl ac mdawar hahahah seret mhamam 3 marrat lolll w now feyit ktir chob w ess,Negative,ummm anaaaa walla lyom عam zawim hatta wl ac mdawar hahahah seret mhamam 3 marrat lolll w now feyit ktir chob w ess,0
@beainio Wlak yeslam timmak 3ala hal 7akki...ktir saar fi bala sharaf!!!! ,Negative,wlak yeslam timmak عala hal حakki ktir saar fi bala sharaf,0
shu hayawanet ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ ,Negative,shu hayawanet ðÿ ðÿ ðÿ ðÿ ðÿ,0
@MarcRashed4 weer hayda taba3 mbereh?,Negative,weer hayda tabaع mbereh,0
@samirsleem chou mfakarna milan ? Anw ana fe2id l amal hal sene CL so eh mafroud yta3mouna khara l layle,Negative,chou mfakarna milan anw ana feءid l amal hal sene cl so eh mafroud ytaعmouna khara l layle,0
Mich 3am tozbat ma3i. . . . Eh w chou mna3melak?,Negative,mich عam tozbat maعi eh w chou mnaعmelak,0
Bade efham chou khas lwardee bi allah ðŸ˜‚ðŸ˜‚ðŸ˜°ðŸ˜°ðŸ˜°ðŸ˜° ,Negative,bade efham chou khas lwardee bi allah ðÿ ðÿ ðÿ ðÿ ðÿ ðÿ,0
5tana2na men rihit l hari2 ,Negative,خtanaءna men rihit l hariء,0
@hazoon2014 chou beneh ???,Negative,chou beneh,0
Bro i live in a 50*C country w ma bhayeta ra2bte htar2it w asharit bas jeet 3a beirut sar hek leh... ,Negative,bro i live in a 50 c country w ma bhayeta raءbte htarءit w asharit bas jeet عa beirut sar hek leh,0
E5te chou 5as lawena?,Negative,eخte chou خas lawena,0
@ramonak23 @MarwaElMarouk ðŸ˜²ðŸ˜²ðŸ˜²ðŸ˜°ðŸ˜°chou hayda ya 3ayb el choum,Negative,ðÿ ²ðÿ ²ðÿ ²ðÿ ðÿ chou hayda ya عayb el choum,0
Akid mish joker 7alabouuu ,Negative,akid mish joker حalabouuu,0
@AndrewBachir bass wla,Negative,bass wla,0
WLE SHOU HAYDA WLE YNWA YNWAYNWAYNWA YA3NE MA BYETRABBO WLED EL HARAM KHALS,Negative,wle shou hayda wle ynwa ynwaynwaynwa yaعne ma byetrabbo wled el haram khals,0
Chou kamm 3eres bel tankee?!!! :o ,Negative,chou kamm عeres bel tankee o,0
@RomyMChaoui uf oui fhemet! Hahah chou bekee??-.-,Negative,uf oui fhemet hahah chou bekee,0
@ChaficAtallah @maxwont khaye mar chabel ma hada ba arreb 3lei chou fehem ? ,Negative,khaye mar chabel ma hada ba arreb عlei chou fehem,0
kif wel qada2 menchara w kif yalli 3am b taleb bl mouhesabe houwe l fesed. ba3dein fi ktir ness bala chegel . chou bta3mol bte23od btetfarajjjjj ,Negative,kif wel qadaء menchara w kif yalli عam b taleb bl mouhesabe houwe l fesed baعdein fi ktir ness bala chegel chou btaعmol bteءعod btetfarajjjjj,0
Hayde me3de ha? Hayda kiss nailon!,Negative,hayde meعde ha hayda kiss nailon,0
Chaklo 3eyich 3a gher kawkab hayda... ,Negative,chaklo عeyich عa gher kawkab hayda,0
@JoannaKai1 6 snin??? Rou7e 3mele 7akime  chou ela 3aze 7ayawenet ?,Negative,6 snin rouحe عmele حakime chou ela عaze حayawenet,0
@Samirnassar95 chou fiya chi helo? Elle pleaseee gher eno bs bass awal noss d2i2q ? ,Negative,chou fiya chi helo elle pleaseee gher eno bs bass awal noss dءiءq,0
@maleksharif plz s2alo shou ra2yo bl shebeb yelle darabou l 3alam bl wassat Beirut w yelle 2awas b zalka ,Negative,plz sءalo shou raءyo bl shebeb yelle darabou l عalam bl wassat beirut w yelle ءawas b zalka,0
@HadchityMarc sadi2eh past mesh ya3ne men seneh ðŸ˜‚ bzakrak torres sarlo aktar men sene rayih men liverpool (l soura l enta hatayta abel) ,Negative,sadiءeh past mesh yaعne men seneh ðÿ bzakrak torres sarlo aktar men sene rayih men liverpool l soura l enta hatayta abel,0
Dakhlak HezbAllah chou bte3tebera milichia aw chou? ,Negative,dakhlak hezballah chou bteعtebera milichia aw chou,0
@FaridaZeinaty hahaha chou m3asbe menno:p ,Negative,hahaha chou mعasbe menno p,0
hloff eno enta scientifique w bta3nel recherche hadret l neyeb li ma ba3ref esmak?! HAHAHHAHAHHAHA,Negative,hloff eno enta scientifique w btaعnel recherche hadret l neyeb li ma baعref esmak hahahhahahhaha,0
Lk badi a3ref li 7eko 3a set najwa la2na 7ata salib ra7o 7esabo w rej3o w tol3o mn ahel l jani lk feye a3ref chou hayda takhalof allah wa7ad ,Negative,lk badi aعref li حeko عa set najwa laءna حata salib raحo حesabo w rejعo w tolعo mn ahel l jani lk feye aعref chou hayda takhalof allah waحad,0
@Gebran_Bassil plz plz gebran 5alik mtebe3 lmawdo3 ma ba2 badna phalesteneye wsoreyen 3ena el mawjoden bykafo ,Negative,plz plz gebran خalik mtebeع lmawdoع ma baء badna phalesteneye wsoreyen عena el mawjoden bykafo,0
Hayda mfakar Sayyid l masi7 mtl Sayyid 7asan ðŸ˜‚ðŸ˜‚ ,Negative,hayda mfakar sayyid l masiح mtl sayyid حasan ðÿ ðÿ,0
Lakk hel 3ana lal mara :p ,Negative,lakk hel عana lal mara p,0
@ChaficAtallah skot chafic ,Negative,skot chafic,0
3an jadd chou alabte 90 daraje ,Negative,عan jadd chou alabte 90 daraje,0
Byehkoune ashkel ktir gharibe 3al kik,Negative,byehkoune ashkel ktir gharibe عal kik,0
URGENT shab 3am yenzof bel m3ounet bi jbeil w bado A- daroure ... esmo Nader Matta w hayda ra2em bayo 71375399 el shab wahid  please help,Negative,urgent shab عam yenzof bel mعounet bi jbeil w bado a daroure esmo nader matta w hayda raءem bayo 71375399 el shab wahid please help,0
marra jc al byel3ab l 3atwe eddeme w la halla2 ba3edne ma tkhattet ,Negative,marra jc al byelعab l عatwe eddeme w la hallaء baعedne ma tkhattet,0
tab 3anjad haLa2 ma hassin wade3 l balad zbele w rayheen aa mahal ktir majhool cause kellu ale3ib? ,Negative,tab عanjad halaء ma hassin wadeع l balad zbele w rayheen aa mahal ktir majhool cause kellu aleعib,0
Day3a w ana bi beirut ðŸ˜­ ,Negative,dayعa w ana bi beirut ðÿ,0
Seret khabsa chakhsen lyom,Negative,seret khabsa chakhsen lyom,0
Wtf chou sar?,Negative,wtf chou sar,0
@Imadalhindi mouch 3ejebni iben el Maalouf lately mouch 3am byetla3 7esso ktir @jad_maalouf,Negative,mouch عejebni iben el maalouf lately mouch عam byetlaع حesso ktir,0
Ktir ketranin l sha7adin hal fatra,Negative,ktir ketranin l shaحadin hal fatra,0
Mammiiii hara2et ide,Negative,mammiiii haraءet ide,0
Plzzz @nabil_ajram tamina 3la nancy kteeer msh8ol balna 3leeha ðŸ˜’ðŸ˜­ðŸ˜‚ nancy sart a7san hl2 ??? ,Negative,plzzz tamina عla nancy kteeer mshغol balna عleeha ðÿ ðÿ ðÿ nancy sart aحsan hlء,0
Ana lezim arrir b asra3 wa2et chou bade etkhasas aw jem3a. Bass la chouu ,Negative,ana lezim arrir b asraع waءet chou bade etkhasas aw jemعa bass la chouu,0
@HaveYuGotItYet ohh shit :/ kherbene ktir ya3ne?,Negative,ohh shit kherbene ktir yaعne,0
La2 msh ana! ,Negative,laء msh ana,0
Hayda tayaran aw shu ,Negative,hayda tayaran aw shu,0
Je3et bas its not jou3 jou3 its stress jou3 fhemtoune??,Negative,jeعet bas its not jouع jouع its stress jouع fhemtoune,0
Men wen toli3 haydaðŸ˜­,Negative,men wen toliع haydaðÿ,0
@Kami2kira hayda shi beshaheeeee ? :s,Negative,hayda shi beshaheeeee s,0
@Maria_Kassis Lehhhh ktir meshweye:o ,Negative,lehhhh ktir meshweye o,0
Ya deli 3alikon be hal sa23a allah y2wikon ,Negative,ya deli عalikon be hal saءعa allah yءwikon,0
ktir bhes ma hada ha yelkeshne iza hatayta shou awlik ,Negative,ktir bhes ma hada ha yelkeshne iza hatayta shou awlik,0
@HusseinRimmani ktir ha itdeya2 iza fal.,Negative,ktir ha itdeyaء iza fal,0
ana men hala2 la tos2ot lhoukoume kella w tokhlas l thawra ma rah otlaa aal autostrade ,Negative,ana men halaء la tosءot lhoukoume kella w tokhlas l thawra ma rah otlaa aal autostrade,0
Chou lal chaba3 el infijaret ,Negative,chou lal chabaع el infijaret,0
Chou helo hal balad moukhayamet w sle7 w 3adeh :p ,Negative,chou helo hal balad moukhayamet w sleح w عadeh p,0
Woah kenet nkhabaset... le ma meshe asra3 w khabasneðŸ˜³ðŸ˜¡ ,Negative,woah kenet nkhabaset le ma meshe asraع w khabasneðÿ ³ðÿ,0
"@JoanneSayssa nawre: ""sabaho ya helo"" jana : "" joanne run :| "" ",Negative,nawre sabaho ya helo jana joanne run,0
@my orthodentist please ma ktir tnikile temme i wanna enjoy China box liom ,Negative,orthodentist please ma ktir tnikile temme i wanna enjoy china box liom,0
fi rehet bakhour ktir awiye.. what are my neighbors summoning ,Negative,fi rehet bakhour ktir awiye what are my neighbors summoning,0
@lylymaalouf madame ma t2aderbo ktir bedna nkhaless bakir :p,Negative,madame ma tءaderbo ktir bedna nkhaless bakir p,0
@marwan_masre sheyef el chabah moukhif ka2ina hye w  hssein el deik twins ðŸ™„ðŸ¤£ðŸ¤¦â€â™€ï¸,Negative,sheyef el chabah moukhif kaءina hye w hssein el deik twins ðÿ ðÿ ðÿ â â ï,0
Hahahhahaha albo melyen mennaaa ðŸ¤£ https://www.facebook.com/723616625/posts/10156414568561626/ ,Negative,hahahhahaha albo melyen mennaaa ðÿ,0
Shu sar fi hayda w leh bento hek ,Negative,shu sar fi hayda w leh bento hek,0
Shu hayda il AUB ma fi nafas jowwa :P l3amma hrabet :P ,Negative,shu hayda il aub ma fi nafas jowwa p lعamma hrabet p,0
Eza byokhsaro lyom ma ba3rif chou ba3moul ,Negative,eza byokhsaro lyom ma baعrif chou baعmoul,0
@SandroMsaed @najwakaram @alimouinjaber @ArabsGotTalent rah ywa2e3a 3a chway chou el ossaaaaa,Negative,rah ywaءeعa عa chway chou el ossaaaaa,0
Ya 3adra chou hayda!!!!! ,Negative,ya عadra chou hayda,0
Yalla rge3na balachna men awal w jdid! #Beirut #Ashrafieh rip #AshrafiehAndVictims #Beirut #Ashrafieh #AshrafiehAndVictims,Negative,yalla rgeعna balachna men awal w jdid rip,0
Shou lezim a3mol bi daynte el chmel eza ktir aam besma3 da2et albe? Hessa fi shi bi alba w ma aam yotla3 ,Negative,shou lezim aعmol bi daynte el chmel eza ktir aam besmaع daءet albe hessa fi shi bi alba w ma aam yotlaع,0
ktir mehtar iza bhot aw la2 aashan men zaman bade jeeb Dzeko shirt ,Negative,ktir mehtar iza bhot aw laء aashan men zaman bade jeeb dzeko shirt,0
Chou ? Kif ?,Negative,chou kif,0
Mertadde ,Negative,mertadde,0
@JasonMardini yuhhh khalas chu bedak bhal chaghle aslan :p,Negative,yuhhh khalas chu bedak bhal chaghle aslan p,0
@christelle1612wlek a7la chou mno23oddd ma3 l z8arr :/ ? ,Negative,aحla chou mnoءعoddd maع l zغarr,0
La la laa ya hollandiee chou 3am ta3emloo layleee,Negative,la la laa ya hollandiee chou عam taعemloo layleee,0
@mich_h ehhhhhhhhh ma heikkkkk chou ha tetsalehhh bi cha3ratik mahroutin 3al sa2ef bel jeux de lumiere,Negative,ehhhhhhhhh ma heikkkkk chou ha tetsalehhh bi chaعratik mahroutin عal saءef bel jeux de lumiere,0
Chou??? Ma fi bad things happening el layle?? ,Negative,chou ma fi bad things happening el layle,0
@jadbadine: Hayda ghadab allah 3ala l 3alam teta is that you?,Negative,hayda ghadab allah عala l عalam teta is that you,0
â€œ@melissahabchy: @karltabet1 chefeetttt :(( haydik el jom3a rekbte halla2 2ide Im dyingâ€hayda alla ðŸ˜,Negative,â œ chefeetttt haydik el jomعa rekbte hallaء ءide im dyingâ hayda alla ðÿ,0
La ytamnouk enno fi ghala bl da2 ,Negative,la ytamnouk enno fi ghala bl daء,0
Sar 2was be adonis ! Helo action bel hay ,Negative,sar ءwas be adonis helo action bel hay,0
@perlarouhana Fi Kam Hada 3am Yhotto Dislike 3al video W Akid fi Ktir rah Yente2dou Fa 3am Zakkeroun Bi 3e2detoun ;p #LeaMakhoul #LeaMakhoul,Negative,fi kam hada عam yhotto dislike عal video w akid fi ktir rah yenteءdou fa عam zakkeroun bi عeءdetoun p,0
ktir bade ghane bas kamen khayfe l kel yeghfa ,Negative,ktir bade ghane bas kamen khayfe l kel yeghfa,0
